2023-08-12 00:00:01 result: , param:5000-111:-1086.7900000000000
2023-08-12 01:09:55 result: , param:5000-111:-1110.9300000000000
2023-08-12 01:09:57 result: , param:5000-111:-1110.9300000000000
2023-08-12 01:09:59 result: , param:5000-111:-1110.9300000000000
2023-08-12 01:10:01 result: , param:5000-111:-1110.9300000000000
2023-08-12 01:10:03 result: , param:5000-111:-1110.9300000000000
2023-08-12 01:10:05 result: , param:5000-111:-1110.9300000000000
2023-08-12 01:10:07 result: , param:5000-111:-1110.9300000000000
2023-08-12 01:10:09 result: , param:5000-111:-1112.5400000000000
2023-08-12 01:10:11 result: , param:5000-111:-1112.5400000000000
2023-08-12 01:10:13 result: , param:5000-111:-1112.5400000000000
2023-08-12 01:10:15 result: , param:5000-111:-1112.5400000000000
2023-08-12 01:10:17 result: , param:5000-111:-1112.5400000000000
2023-08-12 01:10:19 result: , param:5000-111:-1112.5400000000000
2023-08-12 01:10:21 result: , param:5000-111:-1112.5400000000000
2023-08-12 01:10:23 result: , param:5000-111:-1112.5400000000000
2023-08-12 01:10:25 result: , param:5000-111:-1112.5400000000000
2023-08-12 01:10:27 result: , param:5000-111:-1112.5400000000000
2023-08-12 01:10:29 result: , param:5000-111:-1112.5400000000000
2023-08-12 01:10:31 result: , param:5000-111:-1112.5400000000000
2023-08-12 01:10:33 result: , param:5000-111:-1112.5400000000000
2023-08-12 01:10:35 result: , param:5000-111:-1112.5400000000000
2023-08-12 01:10:37 result: , param:5000-111:-1112.5400000000000
2023-08-12 01:10:39 result: , param:5000-111:-1112.5400000000000
2023-08-12 01:10:41 result: , param:5000-111:-1112.5400000000000
2023-08-12 01:10:43 result: , param:5000-111:-1112.5400000000000
2023-08-12 01:10:45 result: , param:5000-111:-1112.5500000000000
2023-08-12 01:10:47 result: , param:5000-111:-1112.5500000000000
2023-08-12 01:10:49 result: , param:5000-111:-1112.5500000000000
2023-08-12 01:10:51 result: , param:5000-111:-1112.5500000000000
2023-08-12 01:10:53 result: , param:5000-111:-1112.7900000000000
2023-08-12 01:10:55 result: , param:5000-111:-1112.7900000000000
2023-08-12 01:10:57 result: , param:5000-111:-1112.7900000000000
2023-08-12 01:10:59 result: , param:5000-111:-1112.8000000000000
2023-08-12 01:11:01 result: , param:5000-111:-1113.0200000000000
2023-08-12 01:11:03 result: , param:5000-111:-1113.0200000000000
2023-08-12 01:11:05 result: , param:5000-111:-1113.0200000000000
2023-08-12 01:11:07 result: , param:5000-111:-1113.0300000000000
2023-08-12 01:11:09 result: , param:5000-111:-1113.0300000000000
2023-08-12 01:11:11 result: , param:5000-111:-1113.0300000000000
2023-08-12 01:11:13 result: , param:5000-111:-1113.0200000000000
2023-08-12 01:11:15 result: , param:5000-111:-1113.0200000000000
2023-08-12 01:11:17 result: , param:5000-111:-1113.0200000000000
2023-08-12 01:11:19 result: , param:5000-111:-1113.0200000000000
2023-08-12 01:11:21 result: , param:5000-111:-1113.0200000000000
2023-08-12 01:11:23 result: , param:5000-111:-1113.0200000000000
2023-08-12 01:11:25 result: , param:5000-111:-1113.0200000000000
2023-08-12 01:11:27 result: , param:5000-111:-1113.0200000000000
2023-08-12 01:11:29 result: , param:5000-111:-1113.0200000000000
2023-08-12 01:11:31 result: , param:5000-111:-1113.0200000000000
2023-08-12 01:11:33 result: , param:5000-111:-1113.0200000000000
2023-08-12 01:11:35 result: , param:5000-111:-1113.0200000000000
2023-08-12 01:11:37 result: , param:5000-111:-1113.0200000000000
2023-08-12 01:11:39 result: , param:5000-111:-1113.0200000000000
2023-08-12 01:11:41 result: , param:5000-111:-1113.0200000000000
2023-08-12 01:11:43 result: , param:5000-111:-1113.0200000000000
2023-08-12 01:11:45 result: , param:5000-111:-1113.0200000000000
2023-08-12 01:11:47 result: , param:5000-111:-1113.0200000000000
2023-08-12 01:11:49 result: , param:5000-111:-1113.0200000000000
2023-08-12 01:11:51 result: , param:5000-111:-1113.0200000000000
2023-08-12 01:11:53 result: , param:5000-111:-1113.0200000000000
2023-08-12 01:11:55 result: , param:5000-111:-1113.0200000000000
2023-08-12 01:11:57 result: , param:5000-111:-1113.0200000000000
2023-08-12 01:11:59 result: , param:5000-111:-1113.0300000000000
2023-08-12 01:12:01 result: , param:5000-111:-1113.0300000000000
2023-08-12 01:12:03 result: , param:5000-111:-1113.0300000000000
2023-08-12 01:12:05 result: , param:5000-111:-1113.0300000000000
2023-08-12 01:12:07 result: , param:5000-111:-1113.0300000000000
2023-08-12 01:12:09 result: , param:5000-111:-1113.0300000000000
2023-08-12 01:12:11 result: , param:5000-111:-1113.0300000000000
2023-08-12 01:12:13 result: , param:5000-111:-1113.0300000000000
2023-08-12 01:12:15 result: , param:5000-111:-1113.0300000000000
2023-08-12 01:12:17 result: , param:5000-111:-1113.0300000000000
2023-08-12 01:12:19 result: , param:5000-111:-1113.0300000000000
2023-08-12 01:12:21 result: , param:5000-111:-1113.0300000000000
2023-08-12 01:12:23 result: , param:5000-111:-1113.0300000000000
2023-08-12 01:12:25 result: , param:5000-111:-1113.0500000000000
2023-08-12 01:12:27 result: , param:5000-111:-1113.0500000000000
2023-08-12 01:12:29 result: , param:5000-111:-1113.0500000000000
2023-08-12 01:12:31 result: , param:5000-111:-1113.5400000000000
2023-08-12 01:12:33 result: , param:5000-111:-1113.5400000000000
2023-08-12 01:12:35 result: , param:5000-111:-1114.8000000000000
2023-08-12 01:12:37 result: , param:5000-111:-1114.8000000000000
2023-08-12 01:12:39 result: , param:5000-111:-1114.8000000000000
2023-08-12 01:12:41 result: , param:5000-111:-1114.8000000000000
2023-08-12 01:12:43 result: , param:5000-111:-1114.8000000000000
2023-08-12 01:12:45 result: , param:5000-111:-1114.8000000000000
2023-08-12 01:12:47 result: , param:5000-111:-1113.5500000000000
2023-08-12 01:12:49 result: , param:5000-111:-1113.5500000000000
2023-08-12 01:12:51 result: , param:5000-111:-1113.5500000000000
2023-08-12 01:12:53 result: , param:5000-111:-1113.5500000000000
2023-08-12 01:12:55 result: , param:5000-111:-1113.5500000000000
2023-08-12 01:12:57 result: , param:5000-111:-1113.5500000000000
2023-08-12 01:12:59 result: , param:5000-111:-1113.5500000000000
2023-08-12 01:13:01 result: , param:5000-111:-1113.5500000000000
2023-08-12 01:13:03 result: , param:5000-111:-1113.5500000000000
2023-08-12 01:13:05 result: , param:5000-111:-1113.5500000000000
2023-08-12 01:13:07 result: , param:5000-111:-1113.5500000000000
2023-08-12 01:13:09 result: , param:5000-111:-1113.5500000000000
2023-08-12 01:13:11 result: , param:5000-111:-1113.5500000000000
2023-08-12 01:13:13 result: , param:5000-111:-1113.5500000000000
2023-08-12 01:13:15 result: , param:5000-111:-1113.5500000000000
2023-08-12 01:13:17 result: , param:5000-111:-1113.5500000000000
2023-08-12 01:13:19 result: , param:5000-111:-1113.5500000000000
2023-08-12 01:13:21 result: , param:5000-111:-1114.3100000000000
2023-08-12 01:13:23 result: , param:5000-111:-1114.3100000000000
2023-08-12 01:13:25 result: , param:5000-111:-1114.3100000000000
2023-08-12 01:13:27 result: , param:5000-111:-1114.3100000000000
2023-08-12 01:13:29 result: , param:5000-111:-1114.3100000000000
2023-08-12 01:13:31 result: , param:5000-111:-1114.3100000000000
2023-08-12 01:13:33 result: , param:5000-111:-1114.3100000000000
2023-08-12 01:13:35 result: , param:5000-111:-1113.5400000000000
2023-08-12 01:13:37 result: , param:5000-111:-1113.5400000000000
2023-08-12 01:13:39 result: , param:5000-111:-1113.5400000000000
2023-08-12 01:13:41 result: , param:5000-111:-1113.5400000000000
2023-08-12 01:13:43 result: , param:5000-111:-1113.5400000000000
2023-08-12 01:13:45 result: , param:5000-111:-1113.5400000000000
2023-08-12 01:13:47 result: , param:5000-111:-1113.5400000000000
2023-08-12 01:13:49 result: , param:5000-111:-1113.5400000000000
2023-08-12 01:13:51 result: , param:5000-111:-1113.5400000000000
2023-08-12 01:13:53 result: , param:5000-111:-1113.5400000000000
2023-08-12 01:13:55 result: , param:5000-111:-1113.5400000000000
2023-08-12 01:13:57 result: , param:5000-111:-1113.5400000000000
2023-08-12 01:13:59 result: , param:5000-111:-1113.5400000000000
2023-08-12 01:14:01 result: , param:5000-111:-1113.5400000000000
2023-08-12 01:14:03 result: , param:5000-111:-1113.5400000000000
2023-08-12 01:14:05 result: , param:5000-111:-1113.5400000000000
2023-08-12 01:14:08 result: , param:5000-111:-1113.5500000000000
2023-08-12 01:14:10 result: , param:5000-111:-1113.5500000000000
2023-08-12 01:14:12 result: , param:5000-111:-1113.5500000000000
2023-08-12 01:14:14 result: , param:5000-111:-1113.5500000000000
2023-08-12 01:14:16 result: , param:5000-111:-1114.5500000000000
2023-08-12 01:14:18 result: , param:5000-111:-1114.5500000000000
2023-08-12 01:14:20 result: , param:5000-111:-1114.5400000000000
2023-08-12 01:14:22 result: , param:5000-111:-1114.5400000000000
2023-08-12 01:14:24 result: , param:5000-111:-1114.5400000000000
2023-08-12 01:14:26 result: , param:5000-111:-1114.5500000000000
2023-08-12 01:14:28 result: , param:5000-111:-1114.5500000000000
2023-08-12 01:14:30 result: , param:5000-111:-1114.5500000000000
2023-08-12 01:14:32 result: , param:5000-111:-1114.5500000000000
2023-08-12 01:14:34 result: , param:5000-111:-1114.5500000000000
2023-08-12 01:14:36 result: , param:5000-111:-1114.5500000000000
2023-08-12 01:14:38 result: , param:5000-111:-1114.5400000000000
2023-08-12 01:14:40 result: , param:5000-111:-1114.5400000000000
2023-08-12 01:14:42 result: , param:5000-111:-1114.5400000000000
2023-08-12 01:14:44 result: , param:5000-111:-1114.5400000000000
2023-08-12 01:14:46 result: , param:5000-111:-1114.5400000000000
2023-08-12 01:14:48 result: , param:5000-111:-1114.5400000000000
2023-08-12 01:14:50 result: , param:5000-111:-1114.5400000000000
2023-08-12 01:14:52 result: , param:5000-111:-1114.5400000000000
2023-08-12 01:14:54 result: , param:5000-111:-1114.5400000000000
2023-08-12 01:14:56 result: , param:5000-111:-1114.5400000000000
2023-08-12 01:14:58 result: , param:5000-111:-1114.5400000000000
2023-08-12 01:15:00 result: , param:5000-111:-1114.5400000000000
2023-08-12 01:15:02 result: , param:5000-111:-1114.5400000000000
2023-08-12 01:15:04 result: , param:5000-111:-1114.5400000000000
2023-08-12 01:15:06 result: , param:5000-111:-1114.5400000000000
2023-08-12 01:15:08 result: , param:5000-111:-1114.5400000000000
2023-08-12 01:15:10 result: , param:5000-111:-1114.5400000000000
2023-08-12 01:15:12 result: , param:5000-111:-1114.5400000000000
2023-08-12 01:15:14 result: , param:5000-111:-1114.5400000000000
2023-08-12 01:15:16 result: , param:5000-111:-1114.5400000000000
2023-08-12 01:15:18 result: , param:5000-111:-1114.5400000000000
2023-08-12 01:15:20 result: , param:5000-111:-1114.5400000000000
2023-08-12 01:15:22 result: , param:5000-111:-1114.5400000000000
2023-08-12 01:15:24 result: , param:5000-111:-1114.5400000000000
2023-08-12 01:15:26 result: , param:5000-111:-1114.5400000000000
2023-08-12 01:15:28 result: , param:5000-111:-1114.5400000000000
2023-08-12 01:15:30 result: , param:5000-111:-1114.5400000000000
2023-08-12 01:15:32 result: , param:5000-111:-1114.5400000000000
2023-08-12 01:15:34 result: , param:5000-111:-1114.5500000000000
2023-08-12 01:15:36 result: , param:5000-111:-1114.5400000000000
2023-08-12 01:15:38 result: , param:5000-111:-1114.5400000000000
2023-08-12 01:15:40 result: , param:5000-111:-1114.5400000000000
2023-08-12 01:15:42 result: , param:5000-111:-1114.5400000000000
2023-08-12 01:15:44 result: , param:5000-111:-1114.5400000000000
2023-08-12 01:15:46 result: , param:5000-111:-1114.5500000000000
2023-08-12 01:15:48 result: , param:5000-111:-1114.5500000000000
2023-08-12 01:15:50 result: , param:5000-111:-1114.5500000000000
2023-08-12 01:15:52 result: , param:5000-111:-1114.5500000000000
2023-08-12 01:15:54 result: , param:5000-111:-1114.5500000000000
2023-08-12 01:15:56 result: , param:5000-111:-1114.5400000000000
2023-08-12 01:15:58 result: , param:5000-111:-1114.5400000000000
2023-08-12 01:16:00 result: , param:5000-111:-1114.5400000000000
2023-08-12 01:16:02 result: , param:5000-111:-1114.5400000000000
2023-08-12 01:16:04 result: , param:5000-111:-1114.5400000000000
2023-08-12 01:16:06 result: , param:5000-111:-1114.5400000000000
2023-08-12 01:16:08 result: , param:5000-111:-1114.5400000000000
2023-08-12 01:16:10 result: , param:5000-111:-1114.5400000000000
2023-08-12 01:16:12 result: , param:5000-111:-1114.5400000000000
2023-08-12 01:16:14 result: , param:5000-111:-1114.5400000000000
2023-08-12 01:16:16 result: , param:5000-111:-1114.5400000000000
2023-08-12 01:16:18 result: , param:5000-111:-1114.5400000000000
2023-08-12 01:16:20 result: , param:5000-111:-1114.5400000000000
2023-08-12 01:16:22 result: , param:5000-111:-1114.5400000000000
2023-08-12 01:16:24 result: , param:5000-111:-1114.5400000000000
2023-08-12 01:16:26 result: , param:5000-111:-1112.1700000000000
2023-08-12 01:16:28 result: , param:5000-111:-1112.1700000000000
2023-08-12 01:16:30 result: , param:5000-111:-1112.1700000000000
2023-08-12 01:16:32 result: , param:5000-111:-1112.1700000000000
2023-08-12 01:16:34 result: , param:5000-111:-1112.1700000000000
2023-08-12 01:16:36 result: , param:5000-111:-1112.1700000000000
2023-08-12 01:16:38 result: , param:5000-111:-1112.1700000000000
2023-08-12 01:16:40 result: , param:5000-111:-1112.1700000000000
2023-08-12 01:16:42 result: , param:5000-111:-1112.1700000000000
2023-08-12 01:16:44 result: , param:5000-111:-1112.1700000000000
2023-08-12 01:16:46 result: , param:5000-111:-1112.1700000000000
2023-08-12 01:16:48 result: , param:5000-111:-1112.1700000000000
2023-08-12 01:16:50 result: , param:5000-111:-1112.1700000000000
2023-08-12 01:16:52 result: , param:5000-111:-1112.1700000000000
2023-08-12 01:16:54 result: , param:5000-111:-1112.1700000000000
2023-08-12 01:16:56 result: , param:5000-111:-1112.1700000000000
2023-08-12 01:16:58 result: , param:5000-111:-1112.1700000000000
2023-08-12 01:17:00 result: , param:5000-111:-1112.1700000000000
2023-08-12 01:17:02 result: , param:5000-111:-1112.1700000000000
2023-08-12 01:17:04 result: , param:5000-111:-1112.1700000000000
2023-08-12 01:17:06 result: , param:5000-111:-1112.1700000000000
2023-08-12 01:17:08 result: , param:5000-111:-1112.1700000000000
2023-08-12 01:17:10 result: , param:5000-111:-1112.1700000000000
2023-08-12 01:17:12 result: , param:5000-111:-1112.1700000000000
2023-08-12 01:17:14 result: , param:5000-111:-1112.1700000000000
2023-08-12 01:17:16 result: , param:5000-111:-1112.1700000000000
2023-08-12 01:17:18 result: , param:5000-111:-1112.1700000000000
2023-08-12 01:17:20 result: , param:5000-111:-1112.1700000000000
2023-08-12 01:17:22 result: , param:5000-111:-1112.1700000000000
2023-08-12 01:17:24 result: , param:5000-111:-1112.1700000000000
2023-08-12 01:17:26 result: , param:5000-111:-1112.1700000000000
2023-08-12 01:17:28 result: , param:5000-111:-1112.1800000000000
2023-08-12 01:17:30 result: , param:5000-111:-1112.1800000000000
2023-08-12 01:17:32 result: , param:5000-111:-1112.1800000000000
2023-08-12 01:17:34 result: , param:5000-111:-1112.1800000000000
2023-08-12 01:17:36 result: , param:5000-111:-1112.1800000000000
2023-08-12 01:17:38 result: , param:5000-111:-1112.1800000000000
2023-08-12 01:17:40 result: , param:5000-111:-1112.1800000000000
2023-08-12 01:17:42 result: , param:5000-111:-1112.1800000000000
2023-08-12 01:17:44 result: , param:5000-111:-1112.1800000000000
2023-08-12 01:17:46 result: , param:5000-111:-1112.1800000000000
2023-08-12 01:17:48 result: , param:5000-111:-1112.1800000000000
2023-08-12 01:17:50 result: , param:5000-111:-1112.1800000000000
2023-08-12 01:17:52 result: , param:5000-111:-1112.1800000000000
2023-08-12 01:17:54 result: , param:5000-111:-1112.1800000000000
2023-08-12 01:17:56 result: , param:5000-111:-1112.1800000000000
2023-08-12 01:17:58 result: , param:5000-111:-1112.1800000000000
2023-08-12 01:18:00 result: , param:5000-111:-1112.1800000000000
2023-08-12 01:18:02 result: , param:5000-111:-1112.1700000000000
2023-08-12 01:18:04 result: , param:5000-111:-1112.1700000000000
2023-08-12 01:18:06 result: , param:5000-111:-1112.1700000000000
2023-08-12 01:18:08 result: , param:5000-111:-1112.1800000000000
2023-08-12 01:18:10 result: , param:5000-111:-1112.1800000000000
2023-08-12 01:18:12 result: , param:5000-111:-1112.1800000000000
2023-08-12 01:18:14 result: , param:5000-111:-1112.1800000000000
2023-08-12 01:18:16 result: , param:5000-111:-1112.1800000000000
2023-08-12 01:18:18 result: , param:5000-111:-1112.1800000000000
2023-08-12 01:18:20 result: , param:5000-111:-1112.1700000000000
2023-08-12 01:18:22 result: , param:5000-111:-1112.1700000000000
2023-08-12 01:18:24 result: , param:5000-111:-1112.1700000000000
2023-08-12 01:18:26 result: , param:5000-111:-1112.1700000000000
2023-08-12 01:18:28 result: , param:5000-111:-1112.1700000000000
2023-08-12 01:18:30 result: , param:5000-111:-1112.1800000000000
2023-08-12 01:18:32 result: , param:5000-111:-1112.1800000000000
2023-08-12 01:18:34 result: , param:5000-111:-1112.1700000000000
2023-08-12 01:18:36 result: , param:5000-111:-1112.1700000000000
2023-08-12 01:18:38 result: , param:5000-111:-1112.1700000000000
2023-08-12 01:18:40 result: , param:5000-111:-1112.1700000000000
2023-08-12 01:18:42 result: , param:5000-111:-1112.1700000000000
2023-08-12 01:18:44 result: , param:5000-111:-1112.1700000000000
2023-08-12 01:18:46 result: , param:5000-111:-1112.1700000000000
2023-08-12 01:18:48 result: , param:5000-111:-1112.1700000000000
2023-08-12 01:18:50 result: , param:5000-111:-1112.1700000000000
2023-08-12 01:18:52 result: , param:5000-111:-1112.1700000000000
2023-08-12 01:18:54 result: , param:5000-111:-1112.1700000000000
